Year ,zip,naics,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
2015,44114,481211,3,2,0,0,1,0,0,0,0,0
2015,44114,481219,1,1,0,0,0,0,0,0,0,0
2015,44114,484110,3,1,1,1,0,0,0,0,0,0
2015,44115,484110,5,2,1,1,1,0,0,0,0,0
2015,44113,484121,2,1,0,0,1,0,0,0,0,0
2015,44114,484121,1,1,0,0,0,0,0,0,0,0
2015,44115,484121,2,1,1,0,0,0,0,0,0,0
2015,44114,484122,1,0,0,0,1,0,0,0,0,0
2015,44113,484210,1,0,0,1,0,0,0,0,0,0
2015,44114,484210,1,0,1,0,0,0,0,0,0,0
2015,44113,484220,3,2,0,1,0,0,0,0,0,0
2015,44114,484220,1,0,0,0,1,0,0,0,0,0
2015,44113,484230,1,0,0,0,1,0,0,0,0,0
2015,44113,485113,1,1,0,0,0,0,0,0,0,0
2015,44114,485210,1,0,0,0,1,0,0,0,0,0
2015,44113,485310,1,0,0,0,1,0,0,0,0,0
2015,44114,485320,2,1,1,0,0,0,0,0,0,0
2015,44115,485991,1,0,0,1,0,0,0,0,0,0
2015,44113,486210,1,0,0,0,1,0,0,0,0,0
2015,44113,487110,1,0,0,1,0,0,0,0,0,0
2015,44113,487210,1,0,0,0,1,0,0,0,0,0
2015,44114,487210,1,0,1,0,0,0,0,0,0,0
2015,44114,488111,1,0,1,0,0,0,0,0,0,0
2015,44114,488190,1,0,1,0,0,0,0,0,0,0
2015,44114,488320,2,1,0,1,0,0,0,0,0,0
2015,44113,488410,1,0,0,1,0,0,0,0,0,0
2015,44114,488410,4,2,0,2,0,0,0,0,0,0
2015,44113,488490,1,0,1,0,0,0,0,0,0,0
2015,44113,488510,1,1,0,0,0,0,0,0,0,0
2015,44114,488510,1,1,0,0,0,0,0,0,0,0
2015,44115,488510,3,2,1,0,0,0,0,0,0,0
2015,44114,492110,1,1,0,0,0,0,0,0,0,0
2015,44114,493110,4,1,0,1,2,0,0,0,0,0
2015,44115,493110,1,0,0,0,1,0,0,0,0,0
2015,44115,493120,1,0,0,1,0,0,0,0,0,0
2015,44113,493190,1,0,0,1,0,0,0,0,0,0
2015,44114,493190,1,1,0,0,0,0,0,0,0,0
2015,44113,511110,3,2,0,0,1,0,0,0,0,0
2015,44114,511110,1,0,1,0,0,0,0,0,0,0
2015,44115,511110,1,0,0,1,0,0,0,0,0,0
2015,44113,511120,2,0,0,0,1,1,0,0,0,0
2015,44114,511120,3,0,2,0,1,0,0,0,0,0
2015,44115,511120,2,0,0,1,0,1,0,0,0,0
2015,44113,511130,1,1,0,0,0,0,0,0,0,0
2015,44114,511130,2,0,1,0,0,1,0,0,0,0
2015,44115,511130,1,1,0,0,0,0,0,0,0,0
2015,44114,511210,2,1,0,0,1,0,0,0,0,0
2015,44115,511210,2,1,1,0,0,0,0,0,0,0
2015,44113,512110,7,3,1,1,2,0,0,0,0,0
2015,44114,512110,1,0,1,0,0,0,0,0,0,0
2015,44115,512110,2,0,1,1,0,0,0,0,0,0
2015,44113,512131,3,0,1,0,2,0,0,0,0,0
2015,44115,512240,1,1,0,0,0,0,0,0,0,0
2015,44115,515111,2,2,0,0,0,0,0,0,0,0
2015,44114,515112,4,0,0,1,2,1,0,0,0,0
2015,44115,515112,3,0,0,1,2,0,0,0,0,0
2015,44114,515120,3,1,0,0,0,0,2,0,0,0
2015,44115,515120,2,0,0,0,0,1,1,0,0,0
2015,44113,517110,6,1,3,1,1,0,0,0,0,0
2015,44114,517110,9,4,2,0,1,0,2,0,0,0
2015,44115,517110,7,5,1,0,0,1,0,0,0,0
2015,44114,517210,2,0,2,0,0,0,0,0,0,0
2015,44115,517210,2,2,0,0,0,0,0,0,0,0
2015,44113,517919,1,0,0,0,1,0,0,0,0,0
2015,44114,517919,1,0,0,1,0,0,0,0,0,0
2015,44115,517919,1,1,0,0,0,0,0,0,0,0
2015,44114,518210,4,2,0,1,0,0,1,0,0,0
2015,44115,518210,7,3,1,0,2,1,0,0,0,0
2015,44114,519110,4,1,1,1,0,0,1,0,0,0
2015,44113,519130,6,2,1,1,1,0,1,0,0,0
2015,44114,519130,3,2,0,0,1,0,0,0,0,0
2015,44114,521110,1,0,0,0,0,0,0,0,0,1
2015,44113,522110,11,3,5,0,1,0,0,1,1,0
2015,44114,522110,28,9,7,5,1,1,3,0,1,1
2015,44115,522110,5,1,2,0,1,1,0,0,0,0
2015,44113,522120,2,0,2,0,0,0,0,0,0,0
2015,44114,522120,8,3,1,1,0,0,3,0,0,0
2015,44113,522130,2,2,0,0,0,0,0,0,0,0
2015,44114,522130,5,1,2,1,1,0,0,0,0,0
2015,44115,522130,7,5,0,1,1,0,0,0,0,0
2015,44113,522220,2,1,0,0,1,0,0,0,0,0
2015,44114,522220,3,1,2,0,0,0,0,0,0,0
2015,44115,522220,2,2,0,0,0,0,0,0,0,0
2015,44113,522291,1,1,0,0,0,0,0,0,0,0
2015,44114,522291,4,4,0,0,0,0,0,0,0,0
2015,44113,522292,2,1,0,0,0,0,0,1,0,0
2015,44114,522292,3,1,1,0,0,0,0,1,0,0
2015,44115,522292,1,0,1,0,0,0,0,0,0,0
2015,44114,522298,1,0,1,0,0,0,0,0,0,0
2015,44113,522310,1,1,0,0,0,0,0,0,0,0
2015,44114,522310,1,0,0,0,0,0,1,0,0,0
2015,44114,522320,1,1,0,0,0,0,0,0,0,0
2015,44113,522390,2,1,1,0,0,0,0,0,0,0
2015,44114,522390,2,1,1,0,0,0,0,0,0,0
2015,44115,522390,2,1,1,0,0,0,0,0,0,0
2015,44113,523110,2,1,1,0,0,0,0,0,0,0
2015,44114,523110,8,4,1,1,1,0,1,0,0,0
2015,44115,523110,2,2,0,0,0,0,0,0,0,0
2015,44113,523120,2,1,0,0,1,0,0,0,0,0
2015,44114,523120,16,7,1,3,1,4,0,0,0,0
2015,44115,523120,4,2,2,0,0,0,0,0,0,0
2015,44114,523910,1,0,0,1,0,0,0,0,0,0
2015,44115,523910,1,1,0,0,0,0,0,0,0,0
2015,44113,523920,7,5,0,1,1,0,0,0,0,0
2015,44114,523920,22,10,3,6,1,2,0,0,0,0
2015,44115,523920,7,3,1,1,1,1,0,0,0,0
2015,44113,523930,5,3,1,0,0,0,1,0,0,0
2015,44114,523930,12,7,2,1,1,1,0,0,0,0
2015,44115,523930,1,1,0,0,0,0,0,0,0,0
2015,44113,523991,1,0,1,0,0,0,0,0,0,0
2015,44114,523991,1,0,0,0,1,0,0,0,0,0
2015,44115,523991,1,1,0,0,0,0,0,0,0,0
2015,44114,524113,13,7,1,1,2,2,0,0,0,0
2015,44115,524113,2,0,0,2,0,0,0,0,0,0
2015,44114,524114,4,1,1,0,0,1,0,1,0,0
2015,44115,524114,1,0,0,0,0,0,0,0,0,1
2015,44113,524126,4,1,3,0,0,0,0,0,0,0
2015,44114,524126,5,0,1,0,2,0,1,0,1,0
2015,44115,524126,1,0,0,0,1,0,0,0,0,0
2015,44113,524127,3,2,0,0,1,0,0,0,0,0
2015,44114,524127,6,2,1,0,2,0,1,0,0,0
2015,44114,524128,2,0,0,0,1,0,1,0,0,0
2015,44113,524210,12,8,1,1,2,0,0,0,0,0
2015,44114,524210,42,31,1,3,4,2,1,0,0,0
2015,44115,524210,9,6,1,0,2,0,0,0,0,0
2015,44114,524291,1,1,0,0,0,0,0,0,0,0
2015,44114,524292,4,2,0,1,1,0,0,0,0,0
2015,44115,524292,7,3,1,1,1,1,0,0,0,0
2015,44114,524298,1,0,1,0,0,0,0,0,0,0
2015,44114,525990,1,0,1,0,0,0,0,0,0,0
2015,44113,531110,12,7,2,2,0,0,0,0,0,1
2015,44114,531110,10,4,5,0,1,0,0,0,0,0
2015,44115,531110,7,3,1,1,1,1,0,0,0,0
2015,44113,531120,11,5,4,1,0,0,0,0,1,0
2015,44114,531120,16,11,2,0,3,0,0,0,0,0
2015,44115,531120,2,2,0,0,0,0,0,0,0,0
2015,44113,531130,2,2,0,0,0,0,0,0,0,0
2015,44114,531130,1,1,0,0,0,0,0,0,0,0
2015,44115,531130,1,1,0,0,0,0,0,0,0,0
2015,44114,531190,2,2,0,0,0,0,0,0,0,0
2015,44113,531210,11,8,0,3,0,0,0,0,0,0
2015,44114,531210,10,6,0,2,2,0,0,0,0,0
2015,44115,531210,6,6,0,0,0,0,0,0,0,0
2015,44113,531311,8,3,3,1,1,0,0,0,0,0
2015,44114,531311,7,4,1,1,0,1,0,0,0,0
2015,44115,531311,6,4,1,1,0,0,0,0,0,0
2015,44113,531312,5,3,0,0,1,0,1,0,0,0
2015,44114,531312,10,7,2,1,0,0,0,0,0,0
2015,44115,531312,6,4,0,1,1,0,0,0,0,0
2015,44114,531320,1,1,0,0,0,0,0,0,0,0
2015,44115,531320,1,0,1,0,0,0,0,0,0,0
2015,44113,531390,1,0,0,0,0,1,0,0,0,0
2015,44114,531390,2,1,0,0,1,0,0,0,0,0
2015,44115,531390,1,0,0,0,0,0,1,0,0,0
2015,44114,532111,2,1,0,1,0,0,0,0,0,0
2015,44115,532111,1,1,0,0,0,0,0,0,0,0
2015,44113,532120,1,1,0,0,0,0,0,0,0,0
2015,44113,532210,1,0,1,0,0,0,0,0,0,0
2015,44114,532210,1,0,1,0,0,0,0,0,0,0
2015,44115,532210,1,1,0,0,0,0,0,0,0,0
2015,44113,532292,2,2,0,0,0,0,0,0,0,0
2015,44113,532299,1,1,0,0,0,0,0,0,0,0
2015,44115,532310,1,0,0,0,1,0,0,0,0,0
2015,44114,532490,4,2,1,0,1,0,0,0,0,0
2015,44115,532490,1,1,0,0,0,0,0,0,0,0
2015,44114,533110,1,1,0,0,0,0,0,0,0,0
2015,44115,533110,1,0,1,0,0,0,0,0,0,0
2015,44113,541110,240,168,40,19,8,3,2,0,0,0
2015,44114,541110,125,60,17,10,21,8,7,1,1,0
2015,44115,541110,52,25,10,7,5,3,2,0,0,0
2015,44113,541191,11,5,1,3,1,1,0,0,0,0
2015,44114,541191,5,2,2,1,0,0,0,0,0,0
2015,44113,541199,2,2,0,0,0,0,0,0,0,0
2015,44114,541199,3,2,0,1,0,0,0,0,0,0
2015,44113,541211,5,2,0,2,0,0,0,0,1,0
2015,44114,541211,31,16,1,2,2,4,5,1,0,0
2015,44115,541211,12,5,3,1,2,0,1,0,0,0
2015,44113,541213,3,2,0,1,0,0,0,0,0,0
2015,44114,541213,5,4,0,1,0,0,0,0,0,0
2015,44113,541214,2,0,0,0,0,0,2,0,0,0
2015,44114,541214,1,0,0,1,0,0,0,0,0,0
2015,44115,541214,1,0,0,0,1,0,0,0,0,0
2015,44113,541219,3,1,2,0,0,0,0,0,0,0
2015,44114,541219,7,2,2,0,2,1,0,0,0,0
2015,44115,541219,2,1,0,0,1,0,0,0,0,0
2015,44113,541310,19,8,4,5,2,0,0,0,0,0
2015,44114,541310,3,2,1,0,0,0,0,0,0,0
2015,44115,541310,14,4,3,3,2,1,1,0,0,0
2015,44113,541320,1,0,1,0,0,0,0,0,0,0
2015,44114,541320,1,1,0,0,0,0,0,0,0,0
2015,44115,541320,2,1,1,0,0,0,0,0,0,0
2015,44113,541330,16,5,3,4,4,0,0,0,0,0
2015,44114,541330,26,7,5,4,5,2,3,0,0,0
2015,44115,541330,8,2,1,1,2,2,0,0,0,0
2015,44115,541340,1,0,0,0,1,0,0,0,0,0
2015,44114,541370,2,1,0,1,0,0,0,0,0,0
2015,44115,541370,1,1,0,0,0,0,0,0,0,0
2015,44113,541380,1,1,0,0,0,0,0,0,0,0
2015,44114,541380,1,0,1,0,0,0,0,0,0,0
2015,44115,541380,1,0,1,0,0,0,0,0,0,0
2015,44113,541410,3,3,0,0,0,0,0,0,0,0
2015,44115,541410,1,1,0,0,0,0,0,0,0,0
2015,44113,541420,1,1,0,0,0,0,0,0,0,0
2015,44114,541420,1,0,0,1,0,0,0,0,0,0
2015,44113,541430,4,2,1,1,0,0,0,0,0,0
2015,44114,541430,8,5,1,2,0,0,0,0,0,0
2015,44115,541430,1,1,0,0,0,0,0,0,0,0
2015,44113,541511,8,2,2,1,3,0,0,0,0,0
2015,44114,541511,14,9,0,1,3,0,0,0,0,1
2015,44115,541511,8,4,1,0,1,1,0,1,0,0
2015,44113,541512,6,2,0,2,0,1,1,0,0,0
2015,44114,541512,7,2,4,0,0,0,0,1,0,0
2015,44115,541512,4,1,0,1,2,0,0,0,0,0
2015,44113,541513,1,0,1,0,0,0,0,0,0,0
2015,44114,541513,3,1,2,0,0,0,0,0,0,0
2015,44113,541519,1,0,1,0,0,0,0,0,0,0
2015,44114,541519,3,2,0,0,0,0,1,0,0,0
2015,44115,541519,3,3,0,0,0,0,0,0,0,0
2015,44113,541611,12,9,1,0,2,0,0,0,0,0
2015,44114,541611,24,13,2,2,2,3,2,0,0,0
2015,44115,541611,9,6,1,1,0,1,0,0,0,0
2015,44113,541612,1,1,0,0,0,0,0,0,0,0
2015,44114,541612,10,2,2,4,1,0,1,0,0,0
2015,44115,541612,1,0,0,0,1,0,0,0,0,0
2015,44113,541613,6,4,0,2,0,0,0,0,0,0
2015,44114,541613,9,5,1,1,0,1,0,1,0,0
2015,44115,541613,3,1,1,0,1,0,0,0,0,0
2015,44114,541614,2,1,1,0,0,0,0,0,0,0
2015,44114,541618,1,0,0,0,1,0,0,0,0,0
2015,44113,541620,2,1,1,0,0,0,0,0,0,0
2015,44114,541620,1,1,0,0,0,0,0,0,0,0
2015,44115,541620,1,1,0,0,0,0,0,0,0,0
2015,44113,541690,2,2,0,0,0,0,0,0,0,0
2015,44115,541690,2,1,1,0,0,0,0,0,0,0
2015,44114,541711,1,0,0,1,0,0,0,0,0,0
2015,44115,541711,1,0,0,0,1,0,0,0,0,0
2015,44114,541712,2,2,0,0,0,0,0,0,0,0
2015,44114,541720,2,1,0,1,0,0,0,0,0,0
2015,44115,541720,1,0,0,0,1,0,0,0,0,0
2015,44113,541810,11,4,1,3,1,2,0,0,0,0
2015,44114,541810,7,2,1,1,2,1,0,0,0,0
2015,44115,541810,6,2,2,1,1,0,0,0,0,0
2015,44113,541820,3,2,0,0,1,0,0,0,0,0
2015,44114,541820,2,0,1,0,1,0,0,0,0,0
2015,44115,541820,3,0,2,1,0,0,0,0,0,0
2015,44114,541850,1,0,0,1,0,0,0,0,0,0
2015,44115,541850,2,2,0,0,0,0,0,0,0,0
2015,44114,541860,1,0,1,0,0,0,0,0,0,0
2015,44113,541870,1,0,0,1,0,0,0,0,0,0
2015,44114,541890,2,0,1,0,1,0,0,0,0,0
2015,44113,541921,2,2,0,0,0,0,0,0,0,0
2015,44114,541921,5,3,1,1,0,0,0,0,0,0
2015,44115,541921,1,1,0,0,0,0,0,0,0,0
2015,44113,541922,1,0,0,0,1,0,0,0,0,0
2015,44114,541922,17,15,1,0,1,0,0,0,0,0
2015,44115,541922,1,1,0,0,0,0,0,0,0,0
2015,44114,541930,2,1,1,0,0,0,0,0,0,0
2015,44113,541940,1,0,0,1,0,0,0,0,0,0
2015,44114,541990,4,4,0,0,0,0,0,0,0,0
2015,44115,541990,1,1,0,0,0,0,0,0,0,0
2015,44113,551112,3,2,0,0,1,0,0,0,0,0
2015,44114,551112,3,1,1,0,1,0,0,0,0,0
2015,44115,551112,2,0,1,0,1,0,0,0,0,0
2015,44113,551114,4,1,0,1,0,0,1,1,0,0
2015,44114,551114,37,25,4,1,0,2,3,2,0,0
2015,44115,551114,10,2,0,2,1,2,0,1,1,1
2015,44113,561110,7,3,1,2,1,0,0,0,0,0
2015,44114,561110,5,2,2,0,1,0,0,0,0,0
2015,44115,561110,8,4,1,1,0,2,0,0,0,0
2015,44114,561210,12,6,3,0,1,1,1,0,0,0
2015,44115,561210,1,0,0,0,1,0,0,0,0,0
2015,44113,561311,6,2,1,1,2,0,0,0,0,0
2015,44114,561311,4,2,0,0,1,0,1,0,0,0
2015,44115,561311,3,1,1,0,1,0,0,0,0,0
2015,44113,561312,2,1,0,0,0,0,0,1,0,0
2015,44115,561312,1,0,1,0,0,0,0,0,0,0
2015,44113,561320,7,3,1,0,0,0,3,0,0,0
2015,44114,561320,13,3,1,1,4,1,0,3,0,0
2015,44115,561320,6,0,2,0,2,0,0,2,0,0
2015,44114,561330,1,0,1,0,0,0,0,0,0,0
2015,44115,561330,2,1,0,0,1,0,0,0,0,0
2015,44114,561410,3,0,1,2,0,0,0,0,0,0
2015,44115,561410,1,0,1,0,0,0,0,0,0,0
2015,44114,561421,1,0,0,1,0,0,0,0,0,0
2015,44113,561422,1,0,0,0,0,0,0,1,0,0
2015,44114,561422,1,0,0,0,0,0,1,0,0,0
2015,44114,561439,5,1,1,1,2,0,0,0,0,0
2015,44115,561439,2,0,1,0,1,0,0,0,0,0
2015,44115,561440,2,0,0,1,1,0,0,0,0,0
2015,44113,561491,1,0,0,0,0,1,0,0,0,0
2015,44114,561491,1,0,1,0,0,0,0,0,0,0
2015,44113,561492,2,1,0,0,1,0,0,0,0,0
2015,44114,561492,8,6,0,1,1,0,0,0,0,0
2015,44115,561492,1,0,0,0,1,0,0,0,0,0
2015,44114,561499,1,1,0,0,0,0,0,0,0,0
2015,44113,561510,3,2,1,0,0,0,0,0,0,0
2015,44114,561510,2,1,0,0,1,0,0,0,0,0
2015,44113,561591,1,0,0,0,1,0,0,0,0,0
2015,44114,561591,1,1,0,0,0,0,0,0,0,0
2015,44113,561599,2,1,1,0,0,0,0,0,0,0
2015,44113,561611,1,1,0,0,0,0,0,0,0,0
2015,44115,561611,2,1,0,0,0,0,1,0,0,0
2015,44114,561612,2,0,1,0,0,0,1,0,0,0
2015,44114,561613,5,0,1,1,2,1,0,0,0,0
2015,44113,561622,1,1,0,0,0,0,0,0,0,0
2015,44114,561622,1,0,1,0,0,0,0,0,0,0
2015,44115,561622,1,0,1,0,0,0,0,0,0,0
2015,44114,561710,1,0,0,0,1,0,0,0,0,0
2015,44113,561720,4,2,0,1,1,0,0,0,0,0
2015,44114,561720,7,3,1,0,1,0,2,0,0,0
2015,44115,561720,5,1,1,0,0,1,0,1,1,0
2015,44113,561730,3,2,1,0,0,0,0,0,0,0
2015,44114,561730,1,1,0,0,0,0,0,0,0,0
2015,44113,561790,1,1,0,0,0,0,0,0,0,0
2015,44113,561920,2,1,0,1,0,0,0,0,0,0
2015,44114,561920,2,2,0,0,0,0,0,0,0,0
2015,44115,561920,1,1,0,0,0,0,0,0,0,0
2015,44113,561990,2,0,1,1,0,0,0,0,0,0
2015,44115,561990,5,2,3,0,0,0,0,0,0,0
2015,44113,562111,1,0,1,0,0,0,0,0,0,0
2015,44115,562112,1,0,0,1,0,0,0,0,0,0
2015,44115,562211,1,0,0,1,0,0,0,0,0,0
2015,44115,562212,1,0,0,1,0,0,0,0,0,0
2015,44113,562219,1,0,0,1,0,0,0,0,0,0
2015,44115,562910,1,0,0,1,0,0,0,0,0,0
2015,44113,611110,4,0,0,0,2,1,0,1,0,0
2015,44114,611110,6,1,0,0,3,2,0,0,0,0
2015,44115,611110,4,2,0,0,2,0,0,0,0,0
2015,44114,611210,1,0,0,0,0,0,1,0,0,0
2015,44114,611310,1,0,0,1,0,0,0,0,0,0
2015,44114,611430,2,1,1,0,0,0,0,0,0,0
2015,44115,611430,1,1,0,0,0,0,0,0,0,0
2015,44113,611511,1,0,1,0,0,0,0,0,0,0
2015,44114,611512,2,0,1,0,0,1,0,0,0,0
2015,44114,611513,2,2,0,0,0,0,0,0,0,0
2015,44115,611519,1,0,0,0,1,0,0,0,0,0
2015,44114,611610,4,0,4,0,0,0,0,0,0,0
2015,44115,611610,1,1,0,0,0,0,0,0,0,0
2015,44113,611691,1,0,1,0,0,0,0,0,0,0
2015,44115,611691,2,0,1,1,0,0,0,0,0,0
2015,44114,611699,1,0,0,1,0,0,0,0,0,0
2015,44114,611710,1,1,0,0,0,0,0,0,0,0
2015,44115,611710,2,1,0,0,0,1,0,0,0,0
2015,44113,621111,16,9,3,3,0,1,0,0,0,0
2015,44114,621111,4,2,2,0,0,0,0,0,0,0
2015,44115,621111,14,7,3,3,0,1,0,0,0,0
2015,44113,621112,1,1,0,0,0,0,0,0,0,0
2015,44114,621112,1,0,0,0,0,0,1,0,0,0
2015,44115,621112,1,1,0,0,0,0,0,0,0,0
2015,44113,621210,5,4,1,0,0,0,0,0,0,0
2015,44114,621210,9,2,6,1,0,0,0,0,0,0
2015,44115,621210,4,2,1,1,0,0,0,0,0,0
2015,44113,621310,3,1,2,0,0,0,0,0,0,0
2015,44114,621310,1,1,0,0,0,0,0,0,0,0
2015,44113,621320,1,0,1,0,0,0,0,0,0,0
2015,44114,621320,1,0,1,0,0,0,0,0,0,0
2015,44113,621330,3,2,1,0,0,0,0,0,0,0
2015,44114,621330,2,1,0,1,0,0,0,0,0,0
2015,44115,621330,1,0,0,0,1,0,0,0,0,0
2015,44114,621399,2,2,0,0,0,0,0,0,0,0
2015,44113,621420,3,1,1,0,1,0,0,0,0,0
2015,44115,621420,8,1,0,3,3,1,0,0,0,0
2015,44115,621492,1,0,0,1,0,0,0,0,0,0
2015,44114,621493,1,0,1,0,0,0,0,0,0,0
2015,44113,621498,1,1,0,0,0,0,0,0,0,0
2015,44114,621498,2,0,1,0,0,1,0,0,0,0
2015,44113,621610,3,0,0,2,1,0,0,0,0,0
2015,44114,621610,1,0,0,0,0,0,1,0,0,0
2015,44115,621610,3,0,0,0,1,0,2,0,0,0
2015,44114,621910,2,0,0,2,0,0,0,0,0,0
2015,44115,621991,1,0,0,0,0,0,0,1,0,0
2015,44114,621999,1,0,1,0,0,0,0,0,0,0
2015,44113,622110,1,0,0,0,0,0,0,0,1,0
2015,44115,622110,2,1,0,0,0,0,0,0,0,1
2015,44113,622310,1,0,0,1,0,0,0,0,0,0
2015,44115,622310,1,0,0,0,0,1,0,0,0,0
2015,44113,623110,2,0,0,0,1,0,0,1,0,0
2015,44114,623210,3,1,0,1,1,0,0,0,0,0
2015,44115,623210,2,2,0,0,0,0,0,0,0,0
2015,44113,623220,2,1,0,0,0,1,0,0,0,0
2015,44114,623220,2,1,0,1,0,0,0,0,0,0
2015,44113,623311,1,0,0,1,0,0,0,0,0,0
2015,44115,623312,1,0,0,1,0,0,0,0,0,0
2015,44113,623990,1,0,0,0,1,0,0,0,0,0
2015,44113,624110,2,0,1,0,1,0,0,0,0,0
2015,44114,624110,3,2,1,0,0,0,0,0,0,0
2015,44115,624110,10,1,5,0,3,0,0,1,0,0
2015,44113,624120,2,1,0,0,1,0,0,0,0,0
2015,44114,624120,3,2,0,0,1,0,0,0,0,0
2015,44115,624120,4,2,1,0,0,0,1,0,0,0
2015,44113,624190,7,1,2,1,2,0,1,0,0,0
2015,44114,624190,6,0,4,1,0,1,0,0,0,0
2015,44115,624190,10,0,2,5,2,1,0,0,0,0
2015,44113,624210,2,0,2,0,0,0,0,0,0,0
2015,44113,624221,2,0,0,0,2,0,0,0,0,0
2015,44114,624221,2,1,0,0,1,0,0,0,0,0
2015,44113,624229,2,0,0,0,2,0,0,0,0,0
2015,44114,624229,2,0,1,0,0,0,1,0,0,0
2015,44115,624229,1,0,1,0,0,0,0,0,0,0
2015,44115,624230,2,0,0,1,0,1,0,0,0,0
2015,44113,624310,1,0,0,0,0,1,0,0,0,0
2015,44114,624310,2,1,1,0,0,0,0,0,0,0
2015,44115,624310,2,1,0,0,1,0,0,0,0,0
2015,44113,624410,7,2,2,3,0,0,0,0,0,0
2015,44114,624410,2,0,0,1,1,0,0,0,0,0
2015,44115,624410,6,1,1,2,2,0,0,0,0,0
2015,44113,711110,1,1,0,0,0,0,0,0,0,0
2015,44115,711110,2,0,1,0,0,1,0,0,0,0
2015,44115,711130,1,1,0,0,0,0,0,0,0,0
2015,44114,711211,1,0,0,0,1,0,0,0,0,0
2015,44115,711211,2,0,0,0,0,0,0,0,1,1
2015,44114,711219,8,6,2,0,0,0,0,0,0,0
2015,44113,711310,1,0,0,1,0,0,0,0,0,0
2015,44114,711310,2,2,0,0,0,0,0,0,0,0
2015,44115,711310,1,0,0,0,0,0,0,1,0,0
2015,44113,711320,3,2,1,0,0,0,0,0,0,0
2015,44114,711320,2,1,1,0,0,0,0,0,0,0
2015,44115,711320,1,1,0,0,0,0,0,0,0,0
2015,44114,711410,6,4,1,0,0,0,1,0,0,0
2015,44113,711510,2,2,0,0,0,0,0,0,0,0
2015,44114,711510,3,2,1,0,0,0,0,0,0,0
2015,44115,711510,1,1,0,0,0,0,0,0,0,0
2015,44113,712110,5,3,1,1,0,0,0,0,0,0
2015,44114,712110,4,2,0,0,0,0,2,0,0,0
2015,44115,712110,1,1,0,0,0,0,0,0,0,0
2015,44113,712130,1,0,0,0,0,1,0,0,0,0
2015,44114,713120,1,0,0,0,1,0,0,0,0,0
2015,44114,713210,1,0,0,0,0,0,0,1,0,0
2015,44113,713930,1,1,0,0,0,0,0,0,0,0
2015,44114,713930,2,1,0,0,1,0,0,0,0,0
2015,44113,713940,9,5,1,3,0,0,0,0,0,0
2015,44114,713940,2,1,0,0,0,1,0,0,0,0
2015,44115,713940,4,2,0,1,0,1,0,0,0,0
2015,44114,713950,3,0,1,0,0,2,0,0,0,0
2015,44113,713990,2,2,0,0,0,0,0,0,0,0
2015,44115,713990,4,2,1,1,0,0,0,0,0,0
2015,44113,721110,4,1,0,0,1,0,1,1,0,0
2015,44114,721110,8,1,0,0,3,0,3,1,0,0
2015,44115,721110,6,0,0,1,2,0,3,0,0,0
2015,44113,721120,1,0,0,0,0,0,0,0,0,1
2015,44113,721199,1,1,0,0,0,0,0,0,0,0
2015,44114,721214,1,0,1,0,0,0,0,0,0,0
2015,44113,722310,4,0,2,0,1,0,1,0,0,0
2015,44114,722310,14,4,3,6,0,0,1,0,0,0
2015,44115,722310,11,1,0,7,2,0,1,0,0,0
2015,44113,722320,3,2,0,0,0,1,0,0,0,0
2015,44114,722320,3,2,0,0,0,1,0,0,0,0
2015,44115,722320,2,0,0,0,1,1,0,0,0,0
2015,44113,722330,1,1,0,0,0,0,0,0,0,0
2015,44113,722410,24,5,4,7,6,2,0,0,0,0
2015,44114,722410,9,5,2,1,1,0,0,0,0,0
2015,44115,722410,5,1,1,2,1,0,0,0,0,0
2015,44113,722511,79,19,11,16,22,10,1,0,0,0
2015,44114,722511,47,21,7,7,8,2,2,0,0,0
2015,44115,722511,39,11,4,5,9,10,0,0,0,0
2015,44113,722513,35,15,6,7,6,1,0,0,0,0
2015,44114,722513,31,14,8,5,4,0,0,0,0,0
2015,44115,722513,23,6,4,6,5,2,0,0,0,0
2015,44113,722514,1,0,1,0,0,0,0,0,0,0
2015,44114,722514,1,0,0,0,1,0,0,0,0,0
2015,44113,722515,9,5,1,2,1,0,0,0,0,0
2015,44114,722515,8,5,2,1,0,0,0,0,0,0
2015,44115,722515,6,4,1,1,0,0,0,0,0,0
2015,44113,811111,2,2,0,0,0,0,0,0,0,0
2015,44114,811111,10,8,2,0,0,0,0,0,0,0
2015,44115,811111,1,0,0,1,0,0,0,0,0,0
2015,44113,811112,1,1,0,0,0,0,0,0,0,0
2015,44114,811112,1,1,0,0,0,0,0,0,0,0
2015,44113,811121,1,1,0,0,0,0,0,0,0,0
2015,44115,811121,1,0,1,0,0,0,0,0,0,0
2015,44113,811192,2,2,0,0,0,0,0,0,0,0
2015,44115,811192,2,1,1,0,0,0,0,0,0,0
2015,44114,811211,1,1,0,0,0,0,0,0,0,0
2015,44115,811211,1,1,0,0,0,0,0,0,0,0
2015,44113,811310,3,2,0,1,0,0,0,0,0,0
2015,44114,811310,3,2,1,0,0,0,0,0,0,0
2015,44115,811310,3,1,2,0,0,0,0,0,0,0
2015,44115,811412,2,1,1,0,0,0,0,0,0,0
2015,44113,811490,2,1,1,0,0,0,0,0,0,0
2015,44114,811490,1,0,0,1,0,0,0,0,0,0
